"X","t","pval","FC","log2FC"
"RELL2",14.5663110838112,1.7834109373456e-29,3.57691866803862,1.83871731471241
"YTHDC1",-6.40847588478094,2.27757174614648e-09,0.875641335455337,-0.191588035013484
"LIN7A",-11.5079586127669,9.31400911544605e-26,1.20580933860458,0.270001807739562
"BAIAP2",11.1850208145751,6.26989071909956e-21,1.93599983688769,0.95307883106223
"CFB",14.3243487202573,2.38006612867697e-33,5.90213835301123,2.56123773962179
"PLD4",2.11787446228997,0.0360032953490631,1.52907478262402,0.612658966464915
"TBC1D5",-18.6392849763382,1.90590394009963e-44,0.665663884501971,-0.587134197719336
"RPL24",-3.53202733723657,0.000543213637577842,0.936773032409389,-0.094228550398835
"CRB1",-13.8726120792099,1.9508817101055e-31,0.673055554304478,-0.571202504447377
"TMED9",17.0075159021693,6.8479178512108e-36,1.87011910726529,0.903130157807446
"KRTAP9-4",1.2908926037028,0.197015927837883,169.544113946712,7.40551688904641
"ABCA9",-33.9335922621634,1.37511745271743e-76,0.0711336837692386,-3.81332331207649
"SYNCRIP",-1.40296492613978,0.162135711864665,1.02364966946432,0.03372205654562
"SIMC1",-7.94659177643686,5.6638888566857e-15,1.01046689151685,0.0150220518245454
"GJB3",-3.05893347385408,0.00256056125016278,2.73165302164534,1.44977424214094
"EMC4",4.0690151521,6.92096497032219e-05,1.11147801090828,0.152479406873788
"ATP8B2",-9.98209932378875,2.26992382112137e-19,0.787609382910593,-0.344447796499662
"GIF",6.35934482569561,2.88993381126851e-10,39.7357213886526,5.31236463119687
"SCGB3A1",-11.673577352089,2.44773134068907e-22,0.416571967075778,-1.26336233741355
"LINC01257",-1.29874513263567,0.195890877944163,2.60296940691804,1.38015835563484
"LINC00162",-10.134155567004,1.60301296897834e-18,0.854159784007443,-0.227422121022099
"IQCA1",-7.26698766976722,2.15420452303297e-11,0.664750795435896,-0.589114496485147
"SARS",0.527973186237107,0.598197384695126,1.03929215632967,0.0556012685244789
"LBX2",16.1563569297752,5.0142988639149e-36,3.62708243009448,1.85880953277364
"TMEM123",-1.72881458723725,0.0856807394474282,1.06354427549317,0.0888800941399885
"SUV39H2",15.8806209076434,2.38857699651358e-40,1.81394588882198,0.859131419982999
"TF",-30.9655680928079,1.22363483058303e-83,0.225556611326834,-2.14843852113934
"OR9K2",-0.17327740198835,0.862698748199297,0.914236571270673,-0.129360564136676
"CREB5",-28.1759281281784,1.89521990865851e-64,0.227150253801284,-2.13828117752859
"FAM84B",7.81717462505527,1.02126814523831e-12,1.68847787893027,0.755723278447162
"ACN9",-9.79205963574683,1.30339841418103e-20,0.926403881843659,-0.110286796326121
"DLX6",-1.26939277096323,0.205445737519074,5.35328546151074,2.42042458576056
"OR6C74",-0.273573166105547,0.784803381377644,0.853348416391087,-0.228793190425201
"MAGEL2",-3.38753131552769,0.000882616183150725,0.977509221480479,-0.0328177825222011
"NCOA7",-20.9211140795923,2.88630148443871e-51,0.456842254284738,-1.13023200016778
"SPOCK3",-11.3856603305037,6.70997119669812e-21,0.314132234742828,-1.67055610185773
"CAMSAP3",7.42280988856876,2.29483481783598e-11,2.10987520159219,1.07715766653019
"OSBPL1A",-25.5011497180571,3.6916498346847e-66,0.499384523699997,-1.00177698312712
"PTPRT",-5.31571588366708,2.50658564983461e-07,1.65508347194142,0.726903979279722
"MYO9A",-14.1585197321533,1.03091779491569e-29,0.473801215775692,-1.0776461943436
"ERCC3",-1.87588956457824,0.0620958608972567,0.996307473489851,-0.00533704935799784
"KRTAP10-9",0.0270927530956506,0.978405086086394,3.54527344307635,1.82589690525219
"JMJD7-PLA2G4B",-7.94302822524493,2.60344872443491e-13,0.815681723523509,-0.293921768017944
"CMTM4",-1.58339051778653,0.115222946732348,1.04977965363561,0.0700865412558546
"SLC17A8",5.75222104930783,3.12469392791148e-08,6.16128202660567,2.6232305751061
"SPATA2L",5.88895084552607,3.2751953654937e-08,1.43349267578697,0.519534533366151
"PSEN1",4.60200831900666,6.39382557685996e-06,1.11820887642011,0.161189702339201
"STXBP2",12.546407004959,1.85108199554026e-23,2.49783178235836,1.32067632124966
"FAM189A2",-22.4742503147853,1.95367686102456e-54,0.225607196316658,-2.14811500798057
"NIN",-4.61394204887503,7.67192329594236e-06,0.921970419677095,-0.117207630642457
"HADHA",-16.536057341535,5.76263114086412e-34,0.650506988064764,-0.620363539724109
"PLA2G10",15.2710198297803,2.80326908125635e-35,8.67593331904525,3.11701896487598
"GRM8",22.9467375541979,2.7406589402129e-52,7.82887506768802,2.96880502132703
"CLDN14",14.0692279519728,3.73027200293465e-29,3.93859970338974,1.97768279718026
"ROPN1L",7.82912229014423,1.89058423264394e-13,4.62396024091591,2.20912899289048
"COL11A2",-5.77130838692579,2.64830292309974e-08,7.64993733069003,2.93544792910293
"RPL34",-12.4098683718149,9.93621852837946e-25,0.637674724991593,-0.649107395518127
"FAM53A",9.46485281911531,4.62460098582386e-17,1.79279536233213,0.842210821950072
"MRPL4",10.8344955568025,4.15119321844003e-21,1.56995074086687,0.650719293497821
"LNX1",-6.26337296784303,1.54681363561622e-09,0.936569347518986,-0.0945422732778931
"PTCH2",-22.9167705673332,6.75810517287124e-56,0.355773758095728,-1.49096799367343
"TNFRSF1B",-11.9978863729317,4.94338568631742e-24,0.608310978936338,-0.717119052350841
"SMARCB1",10.384358995376,3.85527095466242e-19,1.41763756049203,0.503488733905204
"MTCP1",0.245754520106052,0.80614553339192,1.12951260721253,0.175700373662815
"RNF207",-3.82158415606043,0.000191206154545998,0.920155522183545,-0.120050372717075
"TMEM167A",1.81288029981786,0.0718341325063417,1.07061922299124,0.098445461618671
"TUBB2A",-9.88582866297328,3.46438319428617e-18,0.674921664435198,-0.567208031078236
"CPNE2",-14.3375708247485,1.43374600182946e-29,0.564158981318368,-0.825826320136955
"SGCA",-9.41704786338167,3.10678016553702e-16,0.0947091876855091,-3.40035180225035
"HMCES",1.86304867513588,0.0641007995119218,1.08203944167147,0.113753088135844
"MERTK",-19.3104411769864,5.73171177287389e-47,0.537286285865672,-0.896237080899826
"THAP1",-0.836806473880566,0.403739327451463,1.03147484436849,0.0447086371745996
"AFP",-10.2826139997572,1.67815498376041e-18,0.456384155540161,-1.13167938897599
"PCDHGB3",-15.6857260512893,1.1011690326189e-36,0.598768158685718,-0.739930591139021
"ZNF516",-5.36323375612177,1.68862921154031e-07,1.03343023584987,0.0474409995126553
"POLR1D",2.11517881465999,0.035700010832706,1.09503984105236,0.130983360641995
"TMEM132C",-31.2809772904394,4.76328382574123e-70,0.0402536590797781,-4.63473625881297
"KATNBL1",-8.89932283395501,1.84759278018791e-15,0.81894173966351,-0.288167274142241
"ZNF239",14.7062876267233,6.95820473748142e-31,2.17966427885607,1.12410594209952
"IFRD1",-14.0924175766231,8.75153135250742e-33,0.748290302629914,-0.418330016067473
"ZNF394",-4.97822906862779,1.61746090900233e-06,0.923983790070338,-0.114060552975761
"EIF3K",-4.73645766114956,4.68687428376092e-06,0.927966523949151,-0.107855333288462
"OR4K5",2.01272578041713,0.0443872482781736,Inf,Inf
"ADCY1",-1.46268619174417,0.145217609716581,1.87474224344629,0.906692254454256
"IL13RA2",-3.5920294804939,0.000452308439469942,1.52280215148665,0.606728513321801
"ZNF720",2.09346504892784,0.037537254796025,1.12411564325205,0.168790460260112
"SNORD88B",NA,NA,NA,NA
"USH1C",-3.60837163182773,0.000430579356521438,2.42251412318461,1.27650507653365
"UBE2Z",13.9642362912468,1.79244421342972e-32,1.48418302917707,0.569669015815729
"GALT",-21.497735287501,1.59042927727292e-64,0.660430801402789,-0.598520688151023
"MTBP",12.01429658214,2.44229749885658e-24,2.12108701625579,1.0848038077358
"HSPA1B",4.48209449352847,1.63575813696899e-05,1.17126807596541,0.228071312904246
"CYB5B",-9.44986998003323,2.49314508662724e-17,0.851783066416416,-0.231442045722163
"BAZ1B",6.88633960110078,8.56559869928339e-11,1.20481052424768,0.268806277391416
"AGFG1",-8.11886333234329,1.48643805973025e-13,0.818971131549709,-0.28811549662805
"MAP7D2",-7.80725444309247,9.2565287132307e-14,2.09841834711579,1.0693023266963
"SECISBP2L",-15.3041133752329,4.28429491400267e-33,0.582074253622192,-0.780724889349386
"MMP25",5.99888910250355,1.04666762878341e-08,2.55459722037193,1.35309584146456
"TMLHE",-15.3978501168758,1.13932445976716e-34,0.666120100230136,-0.586145778873804
"GALNT7",9.40211124845007,1.08862181332997e-16,2.26604534798047,1.18017673258469
"PNOC",2.85821490426463,0.00483967829593328,2.16874982097023,1.11686363859678
"PANK2",0.698986465699439,0.485304714359975,1.05013717693692,0.0705777960439295
"TBX15",-17.5664842207925,3.32274309568247e-36,0.212420023730665,-2.23500832697825
"USP2",-12.4408350135172,8.48283780476805e-25,0.360316714740371,-1.47266251635686
"GVINP1",-11.9113625561425,9.86749716818041e-25,0.678277789233698,-0.560051843543719
"BHLHB9",-10.2483552913639,1.62992562298834e-20,0.817987235264583,-0.289849764879474
"RBMX2",3.81278593545965,0.000191237366781464,1.12617027617093,0.171424978408276
"BCOR",5.98209753060153,1.32811666032829e-08,1.33420753265004,0.415983091588374
"CDC20B",15.6277671718439,1.43981160538618e-42,37.6419015277694,5.23426760434039
"MID1",-30.7485102886819,8.012813859252e-97,0.358720153510198,-1.47906929424637
"CCDC42",0.151681113535489,0.879654608362102,1.11702953789011,0.159667335869706
"CYP8B1",-13.9705518449891,2.92119130446537e-29,0.694146730026646,-0.526687440287208
"C7orf65",-2.17621728161795,0.0312301982663111,1.20166304991132,0.265032416540074
"BORA",14.1052617353771,4.03316195490986e-34,1.66444556492545,0.735041688443755
"LOC101805491",0.844610936348906,0.398972565128122,3.16317362754984,1.66137274799259
"TMEM247",0.844610936348906,0.398972565128122,3.16317362754984,1.66137274799259
"CSPG4",-5.32886455450557,4.3350415223299e-07,0.620977674466919,-0.68738669361527
"CENPN",21.6371023784355,5.09764989074032e-61,2.49702766903857,1.3202118075551
"PCNXL4",-5.21956092374571,5.22005428600083e-07,0.901531746616835,-0.149549799147384
"IMPAD1",-0.904537610055448,0.367303998770329,0.974537242616848,-0.0372107747587746
"REEP3",-3.07385979370922,0.00250049590710672,0.94356052990169,-0.0838130244512303
"DCUN1D4",-11.3003765268146,9.05704816571352e-22,0.750587987089698,-0.413906894330482
"LCE2C",2.3888076600046,0.0170585407729289,338.813489462909,8.40434750480442
"PCYOX1",-15.6683484829174,7.69546274566098e-32,0.466991442343409,-1.09853198221548
"TXN",17.8232665183269,6.18303342709066e-41,1.92179638116302,0.942455487283326
"LINC00114",0.833063905255413,0.405454745706191,8.388173287497,3.06835666572995
"STYK1",1.79387944554821,0.0750613240013417,1.30087795088549,0.379485613929705
"C15orf57",-5.25815165350176,3.70397141874034e-07,0.934089432556993,-0.0983674103381845
"POFUT2",3.14324921214976,0.00196073617106397,1.12834015948009,0.174202061012605
"CETN3",-1.90405630137846,0.058102945399354,1.01897912124117,0.027124491159844
"GATB",-5.54784504628713,1.22914498698504e-07,0.881222701118916,-0.18242143419964
"RPP21",15.3792916378361,2.0161008736988e-34,1.89622072252183,0.923126905562019
"TMPO-AS1",21.7645264654419,8.73974344597676e-50,2.79602824948914,1.48337893696228
"ECHS1",-3.22465744139217,0.00161835734695218,0.772218484514005,-0.372919006552273
"MED24",9.19252784579186,1.37515718526337e-17,1.70458301111,0.769418858674465
"TXNDC9",12.4996811187043,1.5448936885432e-25,1.33215637852096,0.41376344672935
"ASH1L",-5.57727438805202,1.06017543975465e-07,0.85300854760581,-0.22936789668878
"SLC25A1",-0.330012500474278,0.741926298588562,0.952131357501111,-0.0707674712045929
"TXNDC11",13.180889375578,1.25351834159489e-29,1.3127023611933,0.392539840292123
"NPAS1",7.82114016582064,1.00853190196275e-12,2.67895398777988,1.42166980246739
"NECAB1",-32.1427673350773,6.73804136349907e-82,0.3600001612876,-1.47393054197472
"RANGAP1",16.4982636390332,2.1617565195382e-35,1.9145424941573,0.936999681828001
"KIR3DL1",-5.13510900192933,9.6084410423935e-07,0.720939314247722,-0.472050270537225
"PLAUR",18.3745563719899,9.68850215235184e-40,3.28174786034693,1.71446439954609
"CREG1",-10.5698184757004,4.29457174897083e-20,0.768080114565074,-0.380671295844973
"SPIB",6.12445716871478,5.9845957776335e-09,6.29765302028927,2.6548142719703
"PTPN5",-7.13578219588723,5.70860199614148e-11,0.527805967019549,-0.92192043399042
"FAM24A",2.74402346560546,0.00616801521682065,Inf,Inf
"EPHB3",2.41338031446593,0.0173109337758207,1.17864830238054,0.237133295837162
"ASCL2",11.9730544523456,3.38226321534407e-24,4.10772638557513,2.03834008737168
"SRD5A3",14.1784303168955,4.73412569190523e-31,1.91040921479969,0.933881700526994
"GTF2H2C",5.30820262006456,3.33428740072805e-07,1.41226118384432,0.498006925571759
"NEURL1",16.0008081759585,5.0968366855651e-37,6.80991288792578,2.76763634347064
"ADAM7",1.91889171743391,0.0556307574391246,28.2345463360852,4.81938954561729
"CBFA2T2",1.77360388658601,0.0780443080896481,1.08196908943586,0.113659283679884
"IL4R",-6.86809551881209,1.67001918548883e-10,0.764905150560893,-0.386647232440496
"KIR2DS4",-2.83439056187027,0.00530805251645457,0.87827312912208,-0.18725842989534
"PTCHD4",-14.6432003285627,7.91868730194525e-32,0.555917631851941,-0.847056954603584
"TCTN2",-0.620902825345622,0.535606161368963,1.02864488900993,0.0407450179114456
"ZNF155",-6.01851280137722,1.11208682736014e-08,0.87105324904402,-0.199167178837557
"VPS37A",-4.7470994208455,3.61456829019516e-06,0.96676097722704,-0.0487688541972239
"VTA1",4.52872759176231,9.83015008149385e-06,1.1599521719427,0.214065320246277
"LPPR4",-17.9263085276193,6.18729347832654e-41,0.453160715843253,-1.14190529444079
"ENPP4",-7.72153140794272,6.66741828372502e-13,0.843437309568771,-0.245647254039443
"TRPM4",8.60410910810308,9.97497948439019e-15,1.73667738991373,0.796329779840747
"PPIC",4.86601287400165,2.57679021091932e-06,1.285536778131,0.362370885059317
"S1PR3",3.16612726791042,0.00185802521974286,1.38669181512627,0.471647191993023
"CCL26",1.63787609818333,0.103836449155043,1.26733597311597,0.34179903631319
"FAM120A",14.778991243587,2.71545561691956e-36,1.32874161097495,0.410060583313823
"BEND4",-4.57676276692289,1.01196140786494e-05,0.999397251204863,-0.000869844872962968
"ELL",4.53890454594728,1.17081208001209e-05,1.14553589459044,0.196022665221624
"OR4K14",-0.396447204049839,0.692373074809175,0.843047888994603,-0.246313509683591
"PHLDB1",-14.2437075579964,3.80720692990878e-28,0.43458694760921,-1.20228324964162
"ORC1",19.1772835663701,4.12723897551566e-41,5.29173082735117,2.40373967841136
"SHROOM3",1.82361481311211,0.0708057615518176,0.970338966550477,-0.0434392857975641
"ACTR3B",3.62274637080284,0.000399095004662497,1.35320248459678,0.436377731159827
"LOC100507424",-14.0123614597159,8.90472371738447e-32,0.774125071515163,-0.369361420665611
"ITFG2",-14.0123614597159,8.90472371738447e-32,0.774125071515163,-0.369361420665611
"NLRP11",-4.93516928644009,2.28917304338116e-06,1.06196152301102,0.0867314953635286
"C11orf71",-7.66003593779851,2.33656022555801e-13,0.934278618237865,-0.0980752438729987
"PRR20A",NA,NA,NA,NA
"OSTC",14.9966513327182,2.2561840586838e-31,1.51932087302395,0.603426592047741
"PARP15",-2.80242655933884,0.00568774835722664,1.12625824208516,0.171537663882874
"OR2M3",-0.116771987851941,0.907222372154989,0.903104861000086,-0.147034583746413
"SPAG4",13.0054176287452,4.13435076573074e-26,3.20989492765434,1.68252607310054
"PPP3CC",-15.4826236848832,1.37858849345965e-36,0.709691388119296,-0.494736295088888
"ACY1",2.70592845617423,0.00752351970180937,1.19043746119685,0.25149183161953
"GSKIP",9.90373140166828,7.9357281733675e-19,1.31675310202901,0.396984858221009
"NMUR1",-19.0915520333407,9.93429721518429e-39,0.0908072285668194,-3.46104904421431
"GRSF1",9.31188695587647,4.34491300670923e-17,1.2318024677594,0.300770923539022
"LAMA1",-10.3640385701636,6.31020664728402e-19,0.406269679240384,-1.29949039766228
"LMAN2L",2.92980142250511,0.00376265984461832,1.10955211951808,0.149977437525204
"PNRC1",-22.3828386398658,6.42986721908115e-54,0.535332984829589,-0.901491547065407
"CRYZ",-4.06951688352465,6.7677542688818e-05,0.972271773708681,-0.0405684561820634
"ASAP1",0.248219975701123,0.80429003242121,1.06912383849644,0.0964289726439633
"ZNF300",-15.2908182468919,1.35352455152168e-37,0.658535732993073,-0.60266636979928
"SLC22A24",8.4237067405204,2.77451122158242e-16,14.3738736799757,3.84537700746779
"POLR2C",-6.29419760459615,1.0098597433106e-09,0.957368322488236,-0.0628540240972839
"SPATS2",17.5137037419447,6.36332676372948e-37,1.72301963495186,0.784939142123669
"GSE1",-0.991883689712054,0.322552846821447,1.06525206465865,0.0911948477328946
"HES7",5.38052629067074,2.28129249236498e-07,3.18557032964962,1.67155168899542
"ATP5B",0.37238242447626,0.710198574105084,0.998918424319078,-0.00156122831677895
"OSBP2",8.39046175276021,4.07421406746031e-14,1.8726988440269,0.905118912842061
"ZBTB11-AS1",0.915287536001687,0.361266515544038,1.07201450646309,0.100324428426987
"OR7A10",-0.79562643514279,0.427808580129105,0.425347827767342,-1.23328500854995
"C5orf58",-1.20774950996489,0.228909845443446,1.32732687178484,0.408523697183073
"KRTAP1-3",0.607843352921538,0.543968686189466,4.0589963314444,2.02112303611608
"URB1",-5.38115589231187,2.6781136170921e-07,0.884042362659008,-0.177812590730248
"PEX10",1.64796310243902,0.101456236051477,1.08554650336777,0.118421530412767
"SEC24D",13.1030345638359,4.60236986809407e-28,1.73190395686976,0.792358927299277
"TACSTD2",1.09695529875048,0.274890247053468,0.927867117267043,-0.10800988758068
"LCA5L",9.57077770363917,3.57466738262325e-17,1.7220257662205,0.78410672956428
"TM4SF1",-12.5005244606233,6.0194307026273e-28,0.758448963648252,-0.398875990708803
"SNX24",13.3975554304087,3.71383845276821e-30,1.69256594082634,0.759212040978999
"KDM3A",-2.32820797736593,0.0211421385517379,0.976090314629292,-0.0349134527962834
"IL10",-0.342351256717376,0.732666223288536,0.808992433848568,-0.305801885063004
"DCTN1",3.06985915116627,0.00252350420690167,1.08824548147373,0.122004029894728
"TTTY6B",NA,NA,NA,NA
"C11orf53",-13.1809076332766,9.83218756952059e-26,0.294271433753703,-1.76478059468224
"AKNAD1",-7.906159544758,6.85108076408161e-13,0.614727432951428,-0.701981226378175
"SOX7",-23.6545806153993,2.70844600872713e-52,0.276808826252625,-1.85303814978888
"NXPE4",-12.0418140521056,1.709930020034e-22,0.239863798742021,-2.05971265845797
"S100A9",0.0703772490257178,0.943953189137795,8.5276557910223,3.0921492065531
"ZAP70",0.794186142286629,0.428130895613761,1.8627901875304,0.897465187722606
"HULC",2.19486448631171,0.0295116709296307,2.40998698418195,1.26902535479264
"SLC2A8",5.81212615630154,2.7548045610288e-08,1.28284542930742,0.359347349846376
"CCDC120",6.01949372076637,2.11417361070505e-08,1.33569892217907,0.417594848807398
"LYG2",4.82042189542398,3.32099972418836e-06,2.09514043489068,1.06704694938048
"LYSMD1",15.3763409563361,1.03376545717873e-35,1.61281885661888,0.689584411628739
"TPH2",5.18433598660136,3.96465260280885e-07,13.3224769001106,3.73579042649349
"TRIOBP",-16.7034495841946,1.32961450632305e-38,0.684094837920839,-0.547731751189014
"WNT6",-9.98644183955751,7.46983694614013e-19,1.23323961622799,0.302453140014782
"GGCX",-0.0860169516695339,0.931553667593948,1.03935928512316,0.055694450455392
"HSPA6",9.36400145731903,1.11644144883015e-16,2.42504790260289,1.27801324551216
"PARPBP",22.2175362756706,8.2400998547398e-52,2.99578419270352,1.58293370012167
"CMPK2",9.73963343290097,2.53915246209022e-18,2.43302799267419,1.28275291898572
"PPARA",-24.3049844757531,1.93325765143289e-57,0.360260647439859,-1.4728870252599
"RAC3",11.5606158266401,4.93072592390714e-22,2.48973447346584,1.31599188918474
"DIRAS2",-13.1085685404145,1.10947006685459e-26,0.603948145246615,-0.727503409255995
"SLC25A41",5.87370693711935,2.49245762492536e-08,2.17723923408604,1.12249993893027
"MEIS2",-34.9982933839434,3.22699259181082e-100,0.310580822078181,-1.68695934676843
"UBXN2B",8.1385281391556,5.01354354956395e-14,1.37189624326148,0.456171374373337
"CHP1",-6.02968911738356,1.4425876724558e-08,0.817308366736715,-0.291047591515384
"FAM71D",16.0045292613814,6.98743724019332e-35,1.87192477124857,0.904522457182302
"PI4KA",2.66725714103642,0.00824217696783132,1.14107459328991,0.190393105256649
"JOSD2",11.5576981516126,1.0820708111386e-22,2.14428606351052,1.10049738474998
"RGS9BP",6.9416342342375,8.4035532686411e-11,1.70325735070205,0.768296432979674
"ANKRD30BL",-2.16704011533342,0.0318983085874567,0.954995979457809,-0.0664334354860872
"MCF2L",-1.90769009170701,0.057544436519677,1.08995657814283,0.124270661840904
"LTB",9.03565940726375,6.27688206990969e-16,4.72735598273607,2.24103350763938
"CDIP1",-22.7497343653556,3.3140123019635e-65,0.615135797484352,-0.701023159670275
"PADI6",5.79893000155528,3.12104719712406e-08,3.19096108670852,1.67399101527503
"SNORD113-1",NA,NA,NA,NA
"TRAK1",-12.3158924436395,3.28451963246642e-27,0.798612633273647,-0.324432200706181
"NPLOC4",6.13688688176996,6.28462306734104e-09,1.21126144867587,0.276510301859015
"CLDN10",-14.706221287981,1.22720313761897e-30,1.0107481600759,0.0154235773896797
"BCORL1",-3.98728733517343,9.26607332278291e-05,0.971102155398155,-0.0423050264990718
"SPATA25",-6.66639819706235,5.66793208995131e-10,0.683476829084592,-0.549035665807139
"POU3F2",6.44167581607879,5.11245924911932e-10,38.0184209801914,5.24862670863728
"SNORD115-48",NA,NA,NA,NA
"FOXR1",-0.0535508497461544,0.957364394754548,1.56636797615751,0.647423174962936
"C15orf41",-10.2796687497675,1.26035485785433e-20,0.824633629919543,-0.278174796978362
"TTLL11",-20.4347693477608,9.98403155177117e-48,0.603478341494428,-0.728626100509032
"RBM7",-21.0406511155084,3.21282732164869e-54,0.624849341334027,-0.678419714251117
"PDE7B",-26.2932885982441,2.71791449465664e-62,0.325598980922682,-1.61883191070118
"ZNF233",4.78713764437285,3.97894975891449e-06,1.47566049889843,0.561360842743594
"RAD54B",22.0430050989843,1.14262418739151e-51,3.40723797629801,1.76860271504065
"TSC22D3",-8.18750580815581,1.30613246571046e-13,0.654121434088383,-0.612369605808739
"EMC8",7.07376409138652,1.77713970030752e-11,1.23589736850876,0.305558943815808
"USP7",13.7512896565659,2.00962351003421e-33,1.27928624167119,0.355339104904469
"DNAJC13",-5.09235924210814,1.0043643841171e-06,0.895910186200626,-0.158573983606212
"KPNA3",-5.38893421518307,2.95138109935211e-07,0.811120586846351,-0.302011683388358
"PDGFRA",-28.2352573154962,3.46700296547018e-88,0.369709712289382,-1.43553515120619
"VLDLR",-16.7073571232754,1.40615633816467e-35,0.309300312489222,-1.69291980389012
"ORM1",12.1970969978691,6.89730510364256e-27,67.2010243788143,6.07041131978085
"CCNE1",23.9157121164458,2.00133789708592e-69,7.66933728461563,2.9391019183402
"CHRM4",2.32627697632264,0.0212368367003947,2.14706359739239,1.10236492537635
"SH3GLB1",-15.891207079063,7.72498785073475e-32,0.545984247111123,-0.873068768179078
"PLEKHA4",-15.0493159370565,9.0985829900229e-34,0.531879530089241,-0.910828580409419
"PSG6",3.26025039776046,0.0012105602112358,7.14891099212094,2.83772349001335
"ADORA1",-7.16843651022225,1.53467126790152e-11,1.00367081793216,0.00528617445975562
"PLEKHA7",-9.69926503547341,4.56299910236996e-18,0.75649677798634,-0.402594157049484
"NPAP1",-4.1693642068387,5.77161941872862e-05,0.479827233626697,-1.05941305167208
"FNDC1",9.50488060062218,1.82831495186976e-16,2.52336991155192,1.33535171263334
"CTIF",-13.7972108112983,3.55003247498974e-27,0.455034365079702,-1.13595259032791
"TSTD1",14.9402543818133,1.67122387678331e-31,2.38439893093436,1.25362563157687
"CDKN3",28.0146944608262,1.04376340876165e-58,8.21137183761857,3.03762326682606
"CYP4F3",2.47626164387766,0.0144591155778844,2.18167984988156,1.12543940923452
"LOC339568",3.52116109479243,0.000447294084701646,Inf,Inf
"SLC51A",6.08357286933368,4.60296699916747e-09,2.24209942060795,1.16485025246889
"SMARCD2",7.0927892961797,3.8078076035963e-11,1.36609051227302,0.45005307460999
"BUD13",-10.4436763352561,6.45847399414641e-21,0.867473495201165,-0.205108416650066
"CLLU1OS",5.04302751066759,9.8439660415255e-07,4.58367083555136,2.19650344440709
"CHFR",15.3936924842096,6.56920756155275e-36,1.46148046738225,0.547430547721407
"FAM169B",-2.22293153005534,0.0277801289506086,1.09006937282423,0.124419952107445
"GPR160",11.5760099935558,8.6636283221036e-24,2.39824408694248,1.26197849991176
"OR4M2",0.969269235536798,0.333433867674079,2.95091446408425,1.56116210307086
"RBM38",4.14278881949056,5.48747971431078e-05,1.37850488165474,0.463104376326425
"NAGLU",-1.419816845877,0.157734053101297,1.00125239215669,0.00180568947391138
"SETX",-13.7468981837598,1.73953882920949e-29,0.724899580518481,-0.464146940755917
"LMOD2",-3.59370025797114,0.000477915094423375,0.00976223379158347,-6.67857298202706
"UBE2D3",-4.61018229601135,7.75282406162169e-06,0.945989134193968,-0.0801044822894007
"ANKRD36BP1",-5.82583009466134,3.03396517870967e-08,0.853752048192232,-0.22811096038568
"DOLK",12.1619713245607,1.04191347339494e-24,1.38931776545051,0.474376610988466
"NSUN5P1",1.16524300909176,0.245450795672781,1.33612194221427,0.418051682512247
"NOS1",-9.67429492850449,1.14791074967274e-16,0.126292117125202,-2.98516350278722
"SNX11",0.449272315436891,0.653705052181724,1.0774195820317,0.107580191417631
"MCOLN2",10.5812722499927,8.07351650998035e-20,2.57428991651057,1.36417453901274
"WDR16",2.07534929454032,0.0393614884302882,2.75188582007286,1.46042061167083
"CPSF4",1.78002716118023,0.0766817366023842,1.10549377639636,0.144690903229772
"CECR5",6.81118328982815,2.18444939835516e-10,1.34708618221658,0.429842152714937
"LOC728554",9.04231513757296,9.06241077278936e-16,1.79374462441027,0.842974508249219
"RPE",7.00682647362126,5.68600564568124e-11,1.20451049635086,0.268446965570868
"SNORA71E",5.55192030348726,1.40815586615638e-07,1.54621919255622,0.628744850697757
"CCDC167",30.9712656879734,4.04138649371569e-70,3.82653306702284,1.93603786677868
"CAPZB",12.3338360827446,1.17338703455641e-25,1.32197199811752,0.402691618143003
"PAPOLG",-6.53562698147793,8.4406524772554e-10,0.861156422311303,-0.215652779221114
"SIGMAR1",12.0271116265127,2.0259984058084e-26,1.45291746720209,0.538952753184063
"RAB39A",2.04128221945462,0.0428767560001376,1.70615651191942,0.770749996370736
"BEST1",-11.5772709890219,5.37788572098983e-22,0.532022258072138,-0.910441490253826
"TDGF1",-6.99898452906419,1.56745686304908e-10,0.295967571517551,-1.75648898313364
"CACNB1",1.09531903878529,0.275241198787144,0.862265411441852,-0.213796085394292
"KHK",1.12840678829861,0.260629673917153,1.25005426814998,0.321990727440474
"ZNF654",-7.68189083754812,2.01122668486237e-12,0.799653257730709,-0.322553534629119
"TNFRSF11B",-6.96146464764586,6.71288369808036e-11,1.00237918431731,0.00342836068023286
"C7orf43",15.2087856564121,2.19987203439849e-31,1.83439128678095,0.87530140735594
"FSD1",11.800709758871,4.22915417070138e-26,12.3389325850046,3.62514569027197
"G6PD",7.35464260902403,1.80698720373341e-11,1.50572287247725,0.590456267159266
"FAHD2A",-11.3092082614179,1.68810908920041e-22,0.754156374761454,-0.407064396722343
"LMNTD2",8.04017800643861,4.37056353790991e-13,2.36928000012202,1.24444870550806
"IFNK",-3.28585021466066,0.00132163719022102,0.525428378967559,-0.928433970757506
"FAM76A",-17.2436746454997,3.71146784278068e-37,0.664103777949356,-0.5905193891072
"CNTF",-12.2509462901258,3.95566817730441e-24,0.520805381435517,-0.941183739067719
